Go_ID,Go_Name,Go_Homepage,Go_Repo,NPM_ID,NPM_Name,NPM_Homepage,NPM_Repo
1916206,github.com/ineedjobtostartwork/myerror,https://github.com/ineedjobtostartwork/myerror,https://github.com/ineedjobtostartwork/myerror,2764805,oh-my-error,https://github.com/INeedJobToStartWork/MyError#readme,git+https://github.com/INeedJobToStartWork/MyError.git
1916334,github.com/sitecore/content-sdk,https://github.com/sitecore/content-sdk,https://github.com/sitecore/content-sdk,1655447,create-content-sdk-app,https://doc.sitecore.com/xmc/en/developers/content-sdk/index.html,git+https://github.com/Sitecore/content-sdk.git
2236153,github.com/maximhq/bifrost/plugins/litellmcompat,https://github.com/maximhq/bifrost,https://github.com/maximhq/bifrost,692707,@maximhq/bifrost,https://github.com/maximhq/bifrost,git+https://github.com/maximhq/bifrost.git
1916614,github.com/umbrelladocs/linkspector,https://github.com/umbrelladocs/linkspector,https://github.com/umbrelladocs/linkspector,1146857,@umbrelladocs/linkspector,https://github.com/UmbrellaDocs/linkspector#readme,git+https://github.com/UmbrellaDocs/linkspector.git
2054589,github.com/towns-protocol/towns/core,https://github.com/towns-protocol/towns,https://github.com/towns-protocol/towns,1110998,@towns-protocol/react-sdk,,https://github.com/towns-protocol/towns.git
1917069,github.com/blinko-space/blinko,https://github.com/blinko-space/blinko,https://github.com/blinko-space/blinko,1467989,blinko,https://github.com/blinko-space/blinko#readme,git+https://github.com/blinko-space/blinko.git
1917158,github.com/emredurukn/awesome-job-boards,https://github.com/emredurukn/awesome-job-boards,https://github.com/emredurukn/awesome-job-boards,2285187,job-boards-compilation,https://github.com/emredurukn/awesome-job-boards#readme,
1917170,github.com/dopplerhq/cli-action,https://github.com/dopplerhq/cli-action,https://github.com/dopplerhq/cli-action,1575037,cli-action,https://github.com/DopplerHQ/cli-action#readme,git+https://github.com/DopplerHQ/cli-action.git
1917222,github.com/hemanth/bangalore-startups,https://github.com/hemanth/bangalore-startups,https://github.com/hemanth/bangalore-startups,1430407,bangalore-startups,https://github.com/hemanth/bangalore-startups#readme,git+https://github.com/hemanth/bangalore-startups.git
1917242,github.com/imyelo/padoracle,https://github.com/imyelo/padoracle,https://github.com/imyelo/padoracle,2803108,padoracle,https://github.com/imyelo/padoracle#readme,git+https://github.com/imyelo/padoracle.git
1917277,github.com/karakeep-app/karakeep,https://github.com/karakeep-app/karakeep,https://github.com/karakeep-app/karakeep,2616736,n8n-nodes-karakeep-openapi,https://github.com/karakeep-app/karakeep,git+https://github.com/karakeep-app/karakeep.git
1917320,github.com/lukeautry/tsoa,https://github.com/lukeautry/tsoa,https://github.com/lukeautry/tsoa,3456758,tsoa2,https://github.com/lukeautry/tsoa#readme,git+https://github.com/lukeautry/tsoa.git
1917420,github.com/panzhangwang/getawesomeness,https://github.com/panzhangwang/getawesomeness,https://github.com/panzhangwang/getawesomeness,2041254,getawesomeness,https://github.com/panzhangwang/getAwesomeness,https://github.com/panzhangwang/getAwesomeness.git
1917483,github.com/retracedhq/logs-viewer,https://github.com/retracedhq/logs-viewer,https://github.com/retracedhq/logs-viewer,3084595,retraced-logs-viewer,https://github.com/retracedhq/logs-viewer#readme,git+ssh://git@github.com/retracedhq/logs-viewer.git
1917484,github.com/retracedhq/retraced-js,https://github.com/retracedhq/retraced-js,https://github.com/retracedhq/retraced-js,3084594,retraced,https://github.com/retracedhq/retraced-js#readme,git+https://github.com/retracedhq/retraced-js.git
1918084,github.com/stamf/shocker,https://github.com/stamf/shocker,https://github.com/stamf/shocker,3194158,shocker,https://github.com/stamf/shocker#readme,git+https://github.com/stamf/shocker.git
1918098,github.com/r-huijts/strava-mcp,https://github.com/r-huijts/strava-mcp,https://github.com/r-huijts/strava-mcp,3289118,strava-mcp-server,https://github.com/r-huijts/strava-mcp#readme,git+https://github.com/r-huijts/strava-mcp.git
1918486,github.com/drom/bitfield,https://github.com/drom/bitfield,https://github.com/drom/bitfield,1106881,@tomesch/bit-field,https://github.com/drom/bitfield#readme,git+https://github.com/drom/bitfield.git
1918487,github.com/drom/reqack,https://github.com/drom/reqack,https://github.com/drom/reqack,3076412,reqack,https://github.com/drom/reqack#readme,git+https://github.com/drom/reqack.git
1918489,github.com/dmitrysoshnikov/hdl-js,https://github.com/dmitrysoshnikov/hdl-js,https://github.com/dmitrysoshnikov/hdl-js,2131584,hdl-js,https://github.com/DmitrySoshnikov/hdl-js,git+https://github.com/DmitrySoshnikov/hdl-js.git
1918508,github.com/nic30/d3-hwschematic,https://github.com/nic30/d3-hwschematic,https://github.com/nic30/d3-hwschematic,1697451,d3-hwschematic,https://github.com/Nic30/d3-hwschematic#readme,git+https://github.com/Nic30/d3-hwschematic.git
1918510,github.com/nic30/d3-wave,https://github.com/nic30/d3-wave,https://github.com/nic30/d3-wave,1697855,d3-wave,https://github.com/Nic30/d3-wave#readme,git+https://github.com/Nic30/d3-wave.git
1918514,github.com/nturley/netlistsvg,https://github.com/nturley/netlistsvg,https://github.com/nturley/netlistsvg,2645356,netlistsvg,https://github.com/nturley/netlistsvg#readme,git+https://github.com/nturley/netlistsvg.git
1918701,github.com/sifive/duh,https://github.com/sifive/duh,https://github.com/sifive/duh,1802437,dux-scala,https://github.com/sifive/duh#readme,git+https://github.com/sifive/duh.git
1918834,github.com/cytoscape/cytoscape.js-elk,https://github.com/cytoscape/cytoscape.js-elk,https://github.com/cytoscape/cytoscape.js-elk,1695260,cytoscape-elk,https://github.com/cytoscape/cytoscape.js-elk,git+https://github.com/cytoscape/cytoscape.js-elk.git
1918902,github.com/sifive/duh-bus,https://github.com/sifive/duh-bus,https://github.com/sifive/duh-bus,1799794,duh-bus,https://github.com/sifive/duh-bus#readme,git+https://github.com/sifive/duh-bus.git
1918907,github.com/sifive/duh-scala,https://github.com/sifive/duh-scala,https://github.com/sifive/duh-scala,1799800,duh-scala,https://github.com/sifive/duh-scala#readme,git+https://github.com/sifive/duh-scala.git
1918908,github.com/sifive/duh-schema,https://github.com/sifive/duh-schema,https://github.com/sifive/duh-schema,1799801,duh-schema,https://github.com/sifive/duh-schema#readme,git+https://github.com/sifive/duh-schema.git
1919034,github.com/eclipse-sprotty/sprotty,https://github.com/eclipse-sprotty/sprotty,https://github.com/eclipse-sprotty/sprotty,3262283,sprotty-protocol,https://github.com/eclipse-sprotty/sprotty,git+https://github.com/eclipse-sprotty/sprotty.git
1919414,github.com/gerhobbelt/jison,https://github.com/gerhobbelt/jison,https://github.com/gerhobbelt/jison,2281966,jison-gho,http://jison.org,git+https://github.com/GerHobbelt/jison.git
1919415,github.com/harc/ohm,https://github.com/harc/ohm,https://github.com/harc/ohm,2765116,ohm-fork,https://ohmlang.github.io/,git+https://github.com/harc/ohm.git
1919527,github.com/sizigi/lp5562,https://github.com/sizigi/lp5562,https://github.com/sizigi/lp5562,2449631,lp5562,https://github.com/sizigi/lp5562#readme,git+https://github.com/sizigi/lp5562.git
1919539,github.com/elizaos/eliza,https://github.com/elizaos/eliza,https://github.com/elizaos/eliza,1837251,elizaos-server-fork,https://github.com/elizaOS/eliza#readme,git+https://github.com/elizaOS/eliza.git
1919805,github.com/webb1es/dotenvify,https://github.com/webb1es/dotenvify,https://github.com/webb1es/dotenvify,1197228,@webbies.dev/dotenvify,https://github.com/webb1es/dotenvify#readme,git+https://github.com/webb1es/dotenvify.git
1920137,github.com/mcollina/mosca,https://github.com/mcollina/mosca,https://github.com/mcollina/mosca,3558296,vocovo-patched-mosca,https://github.com/mcollina/mosca#readme,git+https://github.com/mcollina/mosca.git
1920217,github.com/cloudhead/vows,https://github.com/cloudhead/vows,https://github.com/cloudhead/vows,3561069,vows-without-nsp-warnings,https://github.com/cloudhead/vows,git+https://github.com/cloudhead/vows.git
1920254,github.com/shirriff/arduino-irremote,https://github.com/shirriff/arduino-irremote,https://github.com/shirriff/arduino-irremote,3105780,robotirremote.ino,https://github.com/shirriff/Arduino-IRremote,
1920305,github.com/voodootikigod/node-serialport,https://github.com/voodootikigod/node-serialport,https://github.com/voodootikigod/node-serialport,2311396,jspmserialport,https://github.com/voodootikigod/node-serialport#readme,git://github.com/voodootikigod/node-serialport.git
1920319,github.com/rkatic/p,https://github.com/rkatic/p,https://github.com/rkatic/p,2796872,p-promise,https://github.com/rkatic/p,git://github.com/rkatic/p.git
1920701,github.com/cloudflareresearch/web-bot-auth,https://github.com/cloudflareresearch/web-bot-auth,https://github.com/cloudflareresearch/web-bot-auth,3615066,web-bot-auth,https://github.com/cloudflareresearch/web-bot-auth#readme,git+https://github.com/cloudflareresearch/web-bot-auth.git
1921458,github.com/react-native-community/lottie-react-native,https://github.com/react-native-community/lottie-react-native,https://github.com/react-native-community/lottie-react-native,3713538,yumc-lottie-react-native,https://github.com/airbnb/lottie-react-native#readme,git+https://github.com/react-native-community/lottie-react-native.git
1921533,github.com/axept/javascript,https://github.com/axept/javascript,https://github.com/axept/javascript,1870367,eslint-config-axept-flow,https://github.com/axept/javascript,git+https://github.com/axept/javascript.git
1921534,github.com/4catalyzer/javascript,https://github.com/4catalyzer/javascript,https://github.com/4catalyzer/javascript,1878902,eslint-import-resolver-workspaces,https://github.com/4Catalyzer/javascript#readme,git+https://github.com/4Catalyzer/javascript.git
1921554,github.com/gooddata/gdc-js-style,https://github.com/gooddata/gdc-js-style,https://github.com/gooddata/gdc-js-style,3456133,tslint-config-gooddata,https://github.com/gooddata/gdc-js-style,git+https://github.com/gooddata/gdc-js-style.git
1921603,github.com/tldr-pages/tldr-node-client,https://github.com/tldr-pages/tldr-node-client,https://github.com/tldr-pages/tldr-node-client,3421800,tldr,https://tldr.sh,git+https://github.com/tldr-pages/tldr-node-client.git
1921861,github.com/dust-tt/dust,https://github.com/dust-tt/dust,https://github.com/dust-tt/dust,322773,@dust-tt/sparkle,https://github.com/dust-tt/dust#readme,git+https://github.com/dust-tt/dust.git
1921863,github.com/failfa-st/hyv,https://github.com/failfa-st/hyv,https://github.com/failfa-st/hyv,520389,@hyv/utils,https://github.com/failfa-st/hyv/,git+https://github.com/failfa-st/hyv.git
1921878,github.com/lgrammel/ai-utils.js,https://github.com/lgrammel/ai-utils.js,https://github.com/lgrammel/ai-utils.js,1307297,ai-utils.js,https://ai-utils.dev/,git+https://github.com/lgrammel/ai-utils.js.git
1921883,github.com/n4ze3m/dialoqbase,https://github.com/n4ze3m/dialoqbase,https://github.com/n4ze3m/dialoqbase,1746392,dialoqbase,https://github.com/n4ze3m/dialoqbase#readme,git+https://github.com/n4ze3m/dialoqbase.git
1921958,github.com/lobehub/chat-plugin-sdk,https://github.com/lobehub/chat-plugin-sdk,https://github.com/lobehub/chat-plugin-sdk,2469629,magicblock-chat-plugin-sdk,https://github.com/lobehub/chat-plugin-sdk,git+https://github.com/lobehub/chat-plugin-sdk.git
1921960,github.com/lobehub/chat-plugins-gateway,https://github.com/lobehub/chat-plugins-gateway,https://github.com/lobehub/chat-plugins-gateway,2469631,magicblock_chat_plugins_gateway,https://github.com/lobehub/chat-plugins-gateway#readme,git+https://github.com/lobehub/chat-plugins-gateway.git
1921961,github.com/lobehub/lobe-icons,https://github.com/lobehub/lobe-icons,https://github.com/lobehub/lobe-icons,656991,@lobehub/icons-static-webp,https://github.com/lobehub/lobe-icons,git+https://github.com/lobehub/lobe-icons.git
1921962,github.com/lobehub/lobe-lint,https://github.com/lobehub/lobe-lint,https://github.com/lobehub/lobe-lint,656993,@lobehub/lint,https://github.com/lobehub/lobe-lint,git+https://github.com/lobehub/lobe-lint.git
1921964,github.com/lobehub/lobe-tts,https://github.com/lobehub/lobe-tts,https://github.com/lobehub/lobe-tts,2343316,kin-voice-tts,https://github.com/lobehub/lobe-tts,git+https://github.com/lobehub/lobe-tts.git
1921965,github.com/lobehub/lobe-ui,https://github.com/lobehub/lobe-ui,https://github.com/lobehub/lobe-ui,2742431,nullikaiui,https://nullikacademy.ir,git+https://github.com/lobehub/lobe-ui.git
1922032,github.com/bradlc/mdx-annotations,https://github.com/bradlc/mdx-annotations,https://github.com/bradlc/mdx-annotations,2507721,mdx-annotations-patch,https://github.com/bradlc/mdx-annotations#readme,git+https://github.com/bradlc/mdx-annotations.git
1922104,github.com/lgrammel/modelfusion,https://github.com/lgrammel/modelfusion,https://github.com/lgrammel/modelfusion,2554976,modelfusion-experimental,https://modelfusion.dev/,git+https://github.com/lgrammel/modelfusion.git
1922126,github.com/outblock/cadence-codegen,https://github.com/outblock/cadence-codegen,https://github.com/outblock/cadence-codegen,828018,@outblock/cadence-codegen,https://github.com/outblock/cadence-codegen,git+https://github.com/outblock/cadence-codegen.git
1922776,github.com/amaanq/tree-sitter-go-sum,https://github.com/amaanq/tree-sitter-go-sum,https://github.com/amaanq/tree-sitter-go-sum,3442793,tree-sitter-go-sum,https://github.com/amaanq/tree-sitter-go-sum#readme,git+https://github.com/amaanq/tree-sitter-go-sum.git
1922778,github.com/camdencheek/tree-sitter-gomod,https://github.com/camdencheek/tree-sitter-gomod,https://github.com/camdencheek/tree-sitter-gomod,3442797,tree-sitter-gomod,https://github.com/camdencheek/tree-sitter-gomod#readme,git+https://github.com/camdencheek/tree-sitter-gomod.git
1923001,github.com/tonaljs/tonal,https://github.com/tonaljs/tonal,https://github.com/tonaljs/tonal,3429957,tonal,https://github.com/tonaljs/tonal#readme,git+https://github.com/tonaljs/tonal.git
1923071,github.com/colxi/midi-parser-js,https://github.com/colxi/midi-parser-js,https://github.com/colxi/midi-parser-js,2530383,midi-parser-js,https://github.com/colxi/midi-parser-js#readme,git+https://github.com/colxi/midi-parser-js.git
1923080,github.com/motion/motion,https://github.com/motion/motion,https://github.com/motion/motion,2573307,motion-webpack-fs,https://github.com/motion/motion#readme,git+https://github.com/motion/motion.git
1923333,github.com/klauscfhq/awesome-prolog,https://github.com/klauscfhq/awesome-prolog,https://github.com/klauscfhq/awesome-prolog,1407791,awesome-prolog,https://github.com/klauscfhq/awesome-prolog#readme,git+https://github.com/klauscfhq/awesome-prolog.git
1923422,github.com/riobard/font-awesome-svg,https://github.com/riobard/font-awesome-svg,https://github.com/riobard/font-awesome-svg,1975597,font-awesome-svg,https://github.com/riobard/font-awesome-svg,https://github.com/riobard/font-awesome-svg.git
1923475,github.com/welksonramos/awesome-br-cli,https://github.com/welksonramos/awesome-br-cli,https://github.com/welksonramos/awesome-br-cli,1407444,awesome-br-cli,https://github.com/welksonramos/awesome-br-cli#readme,git+https://github.com/welksonramos/awesome-br-cli.git
1923702,github.com/makard/react-formawesome-core,https://github.com/makard/react-formawesome-core,https://github.com/makard/react-formawesome-core,2980358,react-formawesome-core,https://github.com/MAKARD/react-formawesome-core,git+https://github.com/MAKARD/react-formawesome-core.git
1923754,github.com/intelligence-ai/jsonschema,https://github.com/intelligence-ai/jsonschema,https://github.com/intelligence-ai/jsonschema,547977,@intelligence-ai/jsonschema,https://github.com/intelligence-ai/jsonschema,git+https://github.com/intelligence-ai/jsonschema.git
1923800,github.com/rmja/aurelia-fontawesome-loader,https://github.com/rmja/aurelia-fontawesome-loader,https://github.com/rmja/aurelia-fontawesome-loader,1395687,aurelia-fontawesome-loader,https://github.com/rmja/aurelia-fontawesome-loader#readme,git+ssh://git@github.com/rmja/aurelia-fontawesome-loader.git
1923801,github.com/raulghm/font-awesome-stylus,https://github.com/raulghm/font-awesome-stylus,https://github.com/raulghm/font-awesome-stylus,1975596,font-awesome-stylus,https://github.com/raulghm/Font-Awesome-Stylus,
1923805,github.com/santosfrancisco/react-awesome-styled-grid,https://github.com/santosfrancisco/react-awesome-styled-grid,https://github.com/santosfrancisco/react-awesome-styled-grid,2965973,react-awesome-styled-grid,https://awesome-styled-grid.netlify.app/,git+https://github.com/santosfrancisco/react-awesome-styled-grid.git
1924287,github.com/gnurub/node-package-updater,https://github.com/gnurub/node-package-updater,https://github.com/gnurub/node-package-updater,2694081,node-package-updater,https://github.com/GNURub/node-package-updater#readme,git+https://github.com/GNURub/node-package-updater.git
1924669,github.com/drwpow/gqlmin,https://github.com/drwpow/gqlmin,https://github.com/drwpow/gqlmin,2076642,gqlmin,https://github.com/drwpow/gqlmin#readme,git+https://github.com/drwpow/gqlmin.git
1924784,github.com/korotovsky/slack-mcp-server,https://github.com/korotovsky/slack-mcp-server,https://github.com/korotovsky/slack-mcp-server,3224284,slack-mcp-server,https://github.com/korotovsky/slack-mcp-server#readme,git+https://github.com/korotovsky/slack-mcp-server.git
1925046,github.com/davidar/pandiff,https://github.com/davidar/pandiff,https://github.com/davidar/pandiff,2806923,pandiff,https://github.com/davidar/pandiff#readme,git+https://github.com/davidar/pandiff.git
1925110,github.com/kocierik/mcp-nomad,https://github.com/kocierik/mcp-nomad,https://github.com/kocierik/mcp-nomad,615262,@kocierik/mcp-nomad-win32-x64,https://github.com/kocierik/mcp-nomad#readme,git+https://github.com/kocierik/mcp-nomad.git
1925947,github.com/mqad21/pepesan,https://github.com/mqad21/pepesan,https://github.com/mqad21/pepesan,2829617,pepesan,https://github.com/mqad21/pepesan,git+https://github.com/mqad21/pepesan.git
1926026,github.com/serceman/firewalker,https://github.com/serceman/firewalker,https://github.com/serceman/firewalker,1956287,firewalker,https://github.com/SerCeMan/firewalker,https://github.com/SerCeMan/firewalker.git
1926142,github.com/equim-chan/base91,https://github.com/equim-chan/base91,https://github.com/equim-chan/base91,2685301,node-base91,https://github.com/Equim-chan/base91#readme,git+https://github.com/Equim-chan/base91.git
1927257,github.com/tuannvm/haproxy-mcp-server,https://github.com/tuannvm/haproxy-mcp-server,https://github.com/tuannvm/haproxy-mcp-server,2124347,haproxy-mcp-server-darwin-arm64,https://github.com/tuannvm/haproxy-mcp-server#readme,git+https://github.com/tuannvm/haproxy-mcp-server.git
1927808,github.com/builderio/ai-shell,https://github.com/builderio/ai-shell,https://github.com/builderio/ai-shell,1307111,ai-shell-zrp,https://github.com/BuilderIO/ai-shell#readme,git+https://github.com/BuilderIO/ai-shell.git
1927928,github.com/ssbc/patchwork,https://github.com/ssbc/patchwork,https://github.com/ssbc/patchwork,3267937,ssb-patchwork,https://github.com/ssbc/patchwork#readme,git+ssh://git@github.com/ssbc/patchwork.git
1928327,github.com/nunocoracao/blowfish-tools,https://github.com/nunocoracao/blowfish-tools,https://github.com/nunocoracao/blowfish-tools,1470828,blowfish-tools,https://blowfish.page,git+https://github.com/nunocoracao/blowfish-tools.git
1928743,github.com/modal-labs/libmodal/modal-go,https://github.com/modal-labs/libmodal,https://github.com/modal-labs/libmodal,2553878,modal,https://modal.com/docs/guide/sdk-javascript-go,git+https://github.com/modal-labs/libmodal.git
1928626,github.com/aperturerobotics/goscript,https://github.com/aperturerobotics/goscript,https://github.com/aperturerobotics/goscript,2074022,goscript,https://github.com/aperturerobotics/goscript#readme,git+ssh://git@github.com/aperturerobotics/goscript.git
1928942,github.com/antiwork/shortest,https://github.com/antiwork/shortest,https://github.com/antiwork/shortest,81389,@antiwork/shortest,https://github.com/antiwork/shortest#readme,git+https://github.com/antiwork/shortest.git
1929701,github.com/ecromaneli/search-engine,https://github.com/ecromaneli/search-engine,https://github.com/ecromaneli/search-engine,331324,@ecromaneli/search-engine,https://github.com/ECRomaneli/Search-Engine#readme,git+https://github.com/ECRomaneli/Search-Engine.git
1930167,github.com/mnhlt/websearch-mcp,https://github.com/mnhlt/websearch-mcp,https://github.com/mnhlt/websearch-mcp,3627525,websearch-mcp,https://github.com/mnhlt/WebSearch-MCP,git+https://github.com/mnhlt/WebSearch-MCP.git
1930688,github.com/gethinode/mod-gsap,https://github.com/gethinode/mod-gsap,https://github.com/gethinode/mod-gsap,427822,@gethinode/mod-gsap,https://gethinode.com,git+https://github.com/gethinode/mod-gsap.git
1931419,github.com/google/csp-evaluator,https://github.com/google/csp-evaluator,https://github.com/google/csp-evaluator,1676511,csp_evaluator,https://csp-evaluator.withgoogle.com/,git+https://github.com/google/csp-evaluator.git
1933220,github.com/upstash/context7,https://github.com/upstash/context7,https://github.com/upstash/context7,1624089,context7-mcp-server,https://github.com/upstash/context7#readme,git+https://github.com/upstash/context7.git
1933408,github.com/pinatacloud/pinata-sdk,https://github.com/pinatacloud/pinata-sdk,https://github.com/pinatacloud/pinata-sdk,2843847,pinata_ipfs_sdk,https://github.com/PinataCloud/Pinata-SDK,git+https://github.com/PinataCloud/Pinata-SDK.git
1933755,github.com/oramasearch/orama,https://github.com/oramasearch/orama,https://github.com/oramasearch/orama,1194171,@wcs-colab/stopwords,https://github.com/oramasearch/orama#readme,git+https://github.com/oramasearch/orama.git
1934058,github.com/flagsmith/flagsmith-cli,https://github.com/flagsmith/flagsmith-cli,https://github.com/flagsmith/flagsmith-cli,1963902,flagsmith-cli,https://github.com/Flagsmith/flagsmith-cli,git+https://github.com/Flagsmith/flagsmith-cli.git
1934337,github.com/stytchauth/stytch-cli,https://github.com/stytchauth/stytch-cli,https://github.com/stytchauth/stytch-cli,3300107,stytch-cli,https://github.com/stytchauth/stytch-cli#readme,git+https://github.com/stytchauth/stytch-cli.git
1934541,github.com/abagames/crisp-game-lib,https://github.com/abagames/crisp-game-lib,https://github.com/abagames/crisp-game-lib,1669433,crisp-game-lib,https://github.com/abagames/crisp-game-lib,git+https://github.com/abagames/crisp-game-lib.git
1935003,github.com/andidittrich/nodemcu-tool,https://github.com/andidittrich/nodemcu-tool,https://github.com/andidittrich/nodemcu-tool,2712472,nodemcu-tool,https://github.com/AndiDittrich/NodeMCU-Tool,https://github.com/AndiDittrich/NodeMCU-Tool.git
1935011,github.com/ebaauw/homebridge-hue,https://github.com/ebaauw/homebridge-hue,https://github.com/ebaauw/homebridge-hue,2159897,homebridge-hue,https://github.com/ebaauw/homebridge-hue#readme,git+https://github.com/ebaauw/homebridge-hue.git
1935392,github.com/bytedance/flowgram.ai,https://github.com/bytedance/flowgram.ai,https://github.com/bytedance/flowgram.ai,394232,@flowgram.ai/variable-plugin,https://flowgram.ai/,git+https://github.com/bytedance/flowgram.ai.git
1935469,github.com/inukshuk/sqleton,https://github.com/inukshuk/sqleton,https://github.com/inukshuk/sqleton,3263964,sqleton,https://github.com/inukshuk/sqleton#readme,git+https://github.com/inukshuk/sqleton.git
1935487,github.com/vlcn-io/cr-sqlite,https://github.com/vlcn-io/cr-sqlite,https://github.com/vlcn-io/cr-sqlite,1177166,@vlcn.io/wa-crsqlite,https://github.com/vlcn-io/cr-sqlite#readme,git+ssh://git@github.com/vlcn-io/cr-sqlite.git
1935756,github.com/juice-shop/juice-shop-ctf,https://github.com/juice-shop/juice-shop-ctf,https://github.com/juice-shop/juice-shop-ctf,2315047,juice-shop-ctf-cli,https://owasp-juice.shop,git+https://github.com/juice-shop/juice-shop-ctf.git
1935818,github.com/google/test-server,https://github.com/google/test-server,https://github.com/google/test-server,3384551,test-server-sdk,https://github.com/google/test-server#readme,git+https://github.com/google/test-server.git
1935917,github.com/cpettitt/dagre,https://github.com/cpettitt/dagre,https://github.com/cpettitt/dagre,2831001,periscope-dagre,https://github.com/cpettitt/dagre#readme,git+https://github.com/cpettitt/dagre.git
1935919,github.com/google/songbird,https://github.com/google/songbird,https://github.com/google/songbird,3247054,songbird-audio,https://github.com/Google/Songbird,git+https://github.com/Google/Songbird.git
1935925,github.com/jazz-soft/jazz-midi-headless,https://github.com/jazz-soft/jazz-midi-headless,https://github.com/jazz-soft/jazz-midi-headless,2270118,jazz-midi-headless,https://github.com/jazz-soft/jazz-midi-headless#readme,git+https://github.com/jazz-soft/jazz-midi-headless.git
1935935,github.com/jazz-soft/jzz-gui-karaoke,https://github.com/jazz-soft/jzz-gui-karaoke,https://github.com/jazz-soft/jzz-gui-karaoke,2321562,jzz-gui-karaoke,https://jazz-soft.net/doc/JZZ/karaoke.html,git+https://github.com/jazz-soft/JZZ-gui-Karaoke.git
1935938,github.com/jazz-soft/midi-test,https://github.com/jazz-soft/midi-test,https://github.com/jazz-soft/midi-test,2530404,midi-test,https://jazz-soft.net,git+https://github.com/jazz-soft/midi-test.git
1935939,github.com/jazz-soft/test-midi-files,https://github.com/jazz-soft/test-midi-files,https://github.com/jazz-soft/test-midi-files,3376371,test-midi-files,https://github.com/jazz-soft/test-midi-files,git+https://github.com/jazz-soft/test-midi-files.git
1935940,github.com/jazz-soft/jzz-gui-select,https://github.com/jazz-soft/jzz-gui-select,https://github.com/jazz-soft/jzz-gui-select,2321564,jzz-gui-select,https://jazz-soft.net,git+https://github.com/jazz-soft/JZZ-gui-Select.git
1935941,github.com/jazz-soft/jzz-input-kbd,https://github.com/jazz-soft/jzz-input-kbd,https://github.com/jazz-soft/jzz-input-kbd,2321566,jzz-input-kbd,https://jazz-soft.net,git+https://github.com/jazz-soft/JZZ-input-Kbd.git
1935942,github.com/jazz-soft/web-midi-test,https://github.com/jazz-soft/web-midi-test,https://github.com/jazz-soft/web-midi-test,3616203,web-midi-test,https://jazz-soft.net,git+https://github.com/jazz-soft/web-midi-test.git
1935947,github.com/jazz-soft/jzz-midi-smf,https://github.com/jazz-soft/jzz-midi-smf,https://github.com/jazz-soft/jzz-midi-smf,2321572,jzz-midi-smf,https://jazz-soft.net/doc/JZZ/midifile.html,git+https://github.com/jazz-soft/JZZ-midi-SMF.git
1935948,github.com/jazz-soft/jzz-midi-gm,https://github.com/jazz-soft/jzz-midi-gm,https://github.com/jazz-soft/jzz-midi-gm,2321569,jzz-midi-gm,https://jazz-soft.net,git+https://github.com/jazz-soft/JZZ-midi-GM.git
1935949,github.com/jazz-soft/jzz-synth-tiny,https://github.com/jazz-soft/jzz-synth-tiny,https://github.com/jazz-soft/jzz-synth-tiny,2321578,jzz-synth-tiny,https://jazz-soft.net,git+https://github.com/jazz-soft/JZZ-synth-Tiny.git
1935950,github.com/mmckegg/micro-css,https://github.com/mmckegg/micro-css,https://github.com/mmckegg/micro-css,2527856,micro-css,https://github.com/mmckegg/micro-css#readme,git://github.com/mmckegg/micro-css.git
1935951,github.com/mmckegg/mutant,https://github.com/mmckegg/mutant,https://github.com/mmckegg/mutant,2591381,mutant,https://github.com/mmckegg/mutant#readme,git+https://github.com/mmckegg/mutant.git
1935952,github.com/jazz-soft/jzz-midi-ws,https://github.com/jazz-soft/jzz-midi-ws,https://github.com/jazz-soft/jzz-midi-ws,2321574,jzz-midi-ws,https://github.com/jazz-soft/JZZ-midi-WS,git+https://github.com/jazz-soft/JZZ-midi-WS.git
1935953,github.com/mmckegg/wave-recorder,https://github.com/mmckegg/wave-recorder,https://github.com/mmckegg/wave-recorder,3608542,wave-recorder,https://github.com/mmckegg/wave-recorder#readme,git+https://github.com/mmckegg/wave-recorder.git
1935954,github.com/mmckegg/web-midi,https://github.com/mmckegg/web-midi,https://github.com/mmckegg/web-midi,3616193,web-midi,https://github.com/mmckegg/web-midi#readme,git+https://github.com/mmckegg/web-midi.git
1935955,github.com/mohayonao/stereo-panner-node,https://github.com/mohayonao/stereo-panner-node,https://github.com/mohayonao/stereo-panner-node,3281254,stereo-panner-node,http://mohayonao.github.io/stereo-panner-node/,git://github.com/mohayonao/stereo-panner-node.git
1935956,github.com/mohayonao/wave-tables,https://github.com/mohayonao/wave-tables,https://github.com/mohayonao/wave-tables,729258,@mohayonao/wave-tables,https://github.com/mohayonao/wave-tables#readme,git+ssh://git@github.com/mohayonao/wave-tables.git
1935958,github.com/resonance-audio/resonance-audio-web-sdk,https://github.com/resonance-audio/resonance-audio-web-sdk,https://github.com/resonance-audio/resonance-audio-web-sdk,3080432,resonance-audio,https://github.com/resonance-audio/resonance-audio-web-sdk,git+https://github.com/resonance-audio/resonance-audio-web-sdk.git
1935960,github.com/russellmcc/node-osc-min,https://github.com/russellmcc/node-osc-min,https://github.com/russellmcc/node-osc-min,2789532,osc-min,https://github.com/russellmcc/node-osc-min#readme,git+ssh://git@github.com/russellmcc/node-osc-min.git
